AATSR Drift Corrections
Version   : 0.5
File Generated : 06-AUG-2008 15:20:03
Boxcar Width Used :120 Days
****************************************************************************************************************
     #         Date            0.56um    0.66um    0.87um     1.6um
     0  01-MAR-2002 00:00:00   1.00000   1.00000   1.00000   1.00000 
     1  02-MAR-2002 00:00:00   1.00008   1.00001   0.99999   0.99995 
     2  03-MAR-2002 00:00:00   1.00016   1.00002   0.99999   0.99991 
     3  04-MAR-2002 00:00:00   1.00024   1.00003   0.99998   0.99986 
     4  05-MAR-2002 00:00:00   1.00033   1.00003   0.99998   0.99982 
     5  06-MAR-2002 00:00:00   1.00041   1.00004   0.99997   0.99977 
     6  07-MAR-2002 00:00:00   1.00049   1.00005   0.99997   0.99972 
     7  08-MAR-2002 00:00:00   1.00057   1.00006   0.99996   0.99968 
     8  09-MAR-2002 00:00:00   1.00065   1.00007   0.99996   0.99963 
     9  10-MAR-2002 00:00:00   1.00073   1.00008   0.99995   0.99959 
    10  11-MAR-2002 00:00:00   1.00081   1.00009   0.99995   0.99954 
    11  12-MAR-2002 00:00:00   1.00089   1.00009   0.99994   0.99950 
    12  13-MAR-2002 00:00:00   1.00098   1.00010   0.99994   0.99945 
    13  14-MAR-2002 00:00:00   1.00106   1.00011   0.99993   0.99940 
    14  15-MAR-2002 00:00:00   1.00114   1.00012   0.99993   0.99936 
    15  16-MAR-2002 00:00:00   1.00122   1.00013   0.99992   0.99931 
    16  17-MAR-2002 00:00:00   1.00130   1.00014   0.99992   0.99927 
    17  18-MAR-2002 00:00:00   1.00138   1.00015   0.99991   0.99922 
    18  19-MAR-2002 00:00:00   1.00146   1.00015   0.99990   0.99917 
    19  20-MAR-2002 00:00:00   1.00154   1.00016   0.99990   0.99913 
    20  21-MAR-2002 00:00:00   1.00163   1.00017   0.99989   0.99908 
    21  22-MAR-2002 00:00:00   1.00171   1.00018   0.99989   0.99904 
    22  23-MAR-2002 00:00:00   1.00179   1.00019   0.99988   0.99899 
    23  24-MAR-2002 00:00:00   1.00187   1.00020   0.99988   0.99895 
    24  25-MAR-2002 00:00:00   1.00195   1.00021   0.99987   0.99890 
    25  26-MAR-2002 00:00:00   1.00203   1.00021   0.99987   0.99885 
    26  27-MAR-2002 00:00:00   1.00211   1.00022   0.99986   0.99881 
    27  28-MAR-2002 00:00:00   1.00219   1.00023   0.99986   0.99876 
    28  29-MAR-2002 00:00:00   1.00228   1.00024   0.99985   0.99872 
    29  30-MAR-2002 00:00:00   1.00236   1.00025   0.99985   0.99867 
    30  31-MAR-2002 00:00:00   1.00244   1.00026   0.99984   0.99862 
    31  01-APR-2002 00:00:00   1.00252   1.00027   0.99984   0.99858 
    32  02-APR-2002 00:00:00   1.00260   1.00027   0.99983   0.99853 
    33  03-APR-2002 00:00:00   1.00268   1.00028   0.99983   0.99849 
    34  04-APR-2002 00:00:00   1.00276   1.00029   0.99982   0.99844 
    35  05-APR-2002 00:00:00   1.00284   1.00030   0.99982   0.99840 
    36  06-APR-2002 00:00:00   1.00293   1.00031   0.99981   0.99835 
    37  07-APR-2002 00:00:00   1.00301   1.00032   0.99980   0.99830 
    38  08-APR-2002 00:00:00   1.00309   1.00033   0.99980   0.99826 
    39  09-APR-2002 00:00:00   1.00317   1.00033   0.99979   0.99821 
    40  10-APR-2002 00:00:00   1.00325   1.00034   0.99979   0.99817 
    41  11-APR-2002 00:00:00   1.00333   1.00035   0.99978   0.99812 
    42  12-APR-2002 00:00:00   1.00341   1.00036   0.99978   0.99807 
    43  13-APR-2002 00:00:00   1.00349   1.00037   0.99977   0.99803 
    44  14-APR-2002 00:00:00   1.00358   1.00038   0.99977   0.99798 
    45  15-APR-2002 00:00:00   1.00366   1.00038   0.99976   0.99794 
    46  16-APR-2002 00:00:00   1.00374   1.00039   0.99976   0.99789 
    47  17-APR-2002 00:00:00   1.00382   1.00040   0.99975   0.99785 
    48  18-APR-2002 00:00:00   1.00390   1.00041   0.99975   0.99780 
    49  19-APR-2002 00:00:00   1.00398   1.00042   0.99974   0.99775 
    50  20-APR-2002 00:00:00   1.00406   1.00043   0.99974   0.99771 
    51  21-APR-2002 00:00:00   1.00414   1.00044   0.99973   0.99766 
    52  22-APR-2002 00:00:00   1.00423   1.00044   0.99973   0.99762 
    53  23-APR-2002 00:00:00   1.00431   1.00045   0.99972   0.99757 
    54  24-APR-2002 00:00:00   1.00439   1.00046   0.99971   0.99752 
    55  25-APR-2002 00:00:00   1.00447   1.00047   0.99971   0.99748 
    56  26-APR-2002 00:00:00   1.00455   1.00048   0.99970   0.99743 
    57  27-APR-2002 00:00:00   1.00463   1.00049   0.99970   0.99739 
    58  28-APR-2002 00:00:00   1.00471   1.00050   0.99969   0.99734 
    59  29-APR-2002 00:00:00   1.00479   1.00050   0.99969   0.99730 
    60  30-APR-2002 00:00:00   1.00488   1.00051   0.99968   0.99725 
    61  01-MAY-2002 00:00:00   1.00496   1.00052   0.99968   0.99720 
    62  02-MAY-2002 00:00:00   1.00504   1.00053   0.99967   0.99716 
    63  03-MAY-2002 00:00:00   1.00512   1.00054   0.99967   0.99711 
    64  04-MAY-2002 00:00:00   1.00520   1.00055   0.99966   0.99707 
    65  05-MAY-2002 00:00:00   1.00528   1.00056   0.99966   0.99702 
    66  06-MAY-2002 00:00:00   1.00536   1.00056   0.99965   0.99697 
    67  07-MAY-2002 00:00:00   1.00544   1.00057   0.99965   0.99693 
    68  08-MAY-2002 00:00:00   1.00553   1.00058   0.99964   0.99688 
    69  09-MAY-2002 00:00:00   1.00561   1.00059   0.99964   0.99684 
    70  10-MAY-2002 00:00:00   1.00569   1.00060   0.99963   0.99679 
    71  11-MAY-2002 00:00:00   1.00577   1.00061   0.99962   0.99675 
    72  12-MAY-2002 00:00:00   1.00585   1.00062   0.99962   0.99670 
    73  13-MAY-2002 00:00:00   1.00593   1.00062   0.99961   0.99665 
    74  14-MAY-2002 00:00:00   1.00601   1.00063   0.99961   0.99661 
    75  15-MAY-2002 00:00:00   1.00610   1.00064   0.99960   0.99656 
    76  16-MAY-2002 00:00:00   1.00618   1.00065   0.99960   0.99652 
    77  17-MAY-2002 00:00:00   1.00626   1.00066   0.99959   0.99647 
    78  18-MAY-2002 00:00:00   1.00634   1.00067   0.99959   0.99642 
    79  19-MAY-2002 00:00:00   1.00642   1.00068   0.99958   0.99638 
    80  20-MAY-2002 00:00:00   1.00650   1.00068   0.99958   0.99633 
    81  21-MAY-2002 00:00:00   1.00658   1.00069   0.99957   0.99629 
    82  22-MAY-2002 00:00:00   1.00666   1.00070   0.99957   0.99624 
    83  23-MAY-2002 00:00:00   1.00675   1.00071   0.99956   0.99620 
    84  24-MAY-2002 00:00:00   1.00683   1.00072   0.99956   0.99615 
    85  25-MAY-2002 00:00:00   1.00691   1.00073   0.99955   0.99610 
    86  26-MAY-2002 00:00:00   1.00699   1.00074   0.99955   0.99606 
    87  27-MAY-2002 00:00:00   1.00707   1.00074   0.99954   0.99601 
    88  28-MAY-2002 00:00:00   1.00715   1.00075   0.99953   0.99597 
    89  29-MAY-2002 00:00:00   1.00723   1.00076   0.99953   0.99592 
    90  30-MAY-2002 00:00:00   1.00731   1.00077   0.99952   0.99587 
    91  31-MAY-2002 00:00:00   1.00740   1.00078   0.99952   0.99583 
    92  01-JUN-2002 00:00:00   1.00748   1.00079   0.99951   0.99578 
    93  02-JUN-2002 00:00:00   1.00756   1.00080   0.99951   0.99574 
    94  03-JUN-2002 00:00:00   1.00764   1.00080   0.99950   0.99569 
    95  04-JUN-2002 00:00:00   1.00772   1.00081   0.99950   0.99565 
    96  05-JUN-2002 00:00:00   1.00780   1.00082   0.99949   0.99560 
    97  06-JUN-2002 00:00:00   1.00788   1.00083   0.99949   0.99555 
    98  07-JUN-2002 00:00:00   1.00796   1.00084   0.99948   0.99551 
    99  08-JUN-2002 00:00:00   1.00805   1.00085   0.99948   0.99546 
   100  09-JUN-2002 00:00:00   1.00813   1.00086   0.99947   0.99542 
   101  10-JUN-2002 00:00:00   1.00821   1.00086   0.99947   0.99537 
   102  11-JUN-2002 00:00:00   1.00829   1.00087   0.99946   0.99532 
   103  12-JUN-2002 00:00:00   1.00837   1.00088   0.99946   0.99528 
   104  13-JUN-2002 00:00:00   1.00845   1.00089   0.99945   0.99523 
   105  14-JUN-2002 00:00:00   1.00853   1.00090   0.99945   0.99519 
   106  15-JUN-2002 00:00:00   1.00861   1.00091   0.99944   0.99514 
   107  16-JUN-2002 00:00:00   1.00870   1.00092   0.99943   0.99510 
   108  17-JUN-2002 00:00:00   1.00878   1.00092   0.99943   0.99505 
   109  18-JUN-2002 00:00:00   1.00886   1.00093   0.99942   0.99500 
   110  19-JUN-2002 00:00:00   1.00894   1.00094   0.99942   0.99496 
   111  20-JUN-2002 00:00:00   1.00902   1.00095   0.99941   0.99491 
   112  21-JUN-2002 00:00:00   1.00910   1.00096   0.99941   0.99487 
   113  22-JUN-2002 00:00:00   1.00918   1.00097   0.99940   0.99482 
   114  23-JUN-2002 00:00:00   1.00926   1.00098   0.99940   0.99477 
   115  24-JUN-2002 00:00:00   1.00935   1.00098   0.99939   0.99473 
   116  25-JUN-2002 00:00:00   1.00943   1.00099   0.99939   0.99468 
   117  26-JUN-2002 00:00:00   1.00951   1.00100   0.99938   0.99464 
   118  27-JUN-2002 00:00:00   1.00959   1.00101   0.99938   0.99459 
